Documentation automatically generated from Valheim 0.221.6,,
"MaceEldnerBlood ($item_mace_eldner_blood) (Bloodgeon)", -868343520, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"MaceEldnerLightning ($item_mace_eldner_lightning) (Storm Star)", 234711854, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"MaceEldnerNature ($item_mace_eldner_nature) (Klossen)", 802091271, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"MaceIron ($item_mace_iron) (Iron Mace)", -2074455458, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"MaceNeedle ($item_mace_needle) (Porcupine)", 1646123621, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"MaceSilver ($item_mace_silver) (Frostner)", -589925683, "ZNetView, ZSyncTransform, ItemDrop"
"MaceWood ($item_mace_wood) (Wooden Mace)", 1023955653, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"MagicallyStuffedShroom ($item_magicallystuffedmushroom) (Stuffed Mushroom)", 1736129798, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MagicallyStuffedShroomUncooked ($item_magicallystuffedmushroomuncooked) (Uncooked Stuffed Mushroom)", 508319580, "ZNetView, ZSyncTransform, ItemDrop"
"Mandible ($item_mandible) (Mandible)", 802493318, "ZNetView, ZSyncTransform, ItemDrop"
"MarinatedGreens ($item_marinatedgreens) (Marinated Greens)", 181515673, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"marker01", -1738390869, "Destructible, DropOnDestroyed, ZNetView, StaticPhysics"
"marker02", -1335106342, "Destructible, DropOnDestroyed, ZNetView, StaticPhysics"
"MashedMeat ($item_mashedmeat) (Mashed Meat)", -1442468209, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadBaseBugRepellent ($item_meadbasebugrepellent) (Mead Base: Anti-Sting)", -1506937391, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseBzerker ($item_meadbasebzerker) (Mead base: Berserkir)", 2049605095, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseEitrLingering ($item_meadbaseeitr_lingering) (Mead Base: Lingering Eitr)", 1630163629, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseEitrMinor ($item_meadbaseeitr) (Mead Base: Minor Eitr)", 1246556425, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseFrostResist ($item_meadbasefrostresist) (Mead Base: Frost Resistance)", 1001949628, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseHasty ($item_meadbasehasty) (Mead base: Ratatosk)", 1894907459, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseHealthLingering ($item_meadbasehealth_lingering) (Mead Base: Lingering Health)", -1469156341, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseHealthMajor ($item_meadbasehealth_major) (Mead Base: Major Healing)", 251116763, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseHealthMedium ($item_meadbasehealth_medium) (Mead Base: Medium Healing)", -337119751, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseHealthMinor ($item_meadbasehealth) (Mead Base: Minor Healing)", 2092877623, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseLightFoot ($item_meadbaselightfoot) (Mead Base: Lightfoot)", -1025379740, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBasePoisonResist ($item_meadbasepoisonresist) (Mead Base: Poison Resistance)", 196470766, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseStaminaLingering ($item_meadbasestamina_lingering) (Mead Base: Lingering Stamina)", 1129221382, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseStaminaMedium ($item_meadbasestamina_medium) (Mead Base: Medium Stamina)", 279948666, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseStaminaMinor ($item_meadbasestamina) (Mead Base: Minor Stamina)", -1061353886, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseStrength ($item_meadbasestrength) (Mead Base: Troll Endurance)", 1531174297, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseSwimmer ($item_meadbaseswimmer) (Mead Base: Vananidir)", 2033614552, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseTamer ($item_meadbasetamer) (Mead Base: Animal Whispers)", 1041280071, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBaseTasty ($item_meadbasetasty) (Mead Base: Tasty)", 1894904111, "ZNetView, ZSyncTransform, ItemDrop"
"MeadBugRepellent ($item_mead_bugrepellent) (Anti-Sting Concoction)", -1764538796, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadBzerker ($item_mead_bzerker) (Berserkir Mead)", -1347086492, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadEitrLingering ($item_mead_eitr_lingering) (Lingering Eitr Mead)", 2049315250, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadEitrMinor ($item_mead_eitr_minor) (Minor Eitr Mead)", 915055238, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadFrostResist ($item_mead_frostres) (Frost Resistance Mead)", 647021439, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadHasty ($item_mead_hasty) (Tonic of Ratatosk)", -996272896, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadHealthLingering ($item_mead_hp_lingering) (Lingering Healing Mead)", -153368080, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadHealthMajor ($item_mead_hp_major) (Major Healing Mead)", -921729736, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadHealthMedium ($item_mead_hp_medium) (Medium Healing Mead)", -1416734660, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadHealthMinor ($item_mead_hp_minor) (Minor Healing Mead)", 920031124, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadLightfoot ($item_mead_lightfoot) (Lightfoot Mead)", -111435671, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadPoisonResist ($item_mead_poisonres) (Poison Resistance Mead)", -1382234189, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadStaminaLingering ($item_mead_stamina_lingering) (Lingering Stamina Mead)", -717547805, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadStaminaMedium ($item_mead_stamina_medium) (Medium Stamina Mead)", -1060658883, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadStaminaMinor ($item_mead_stamina_minor) (Minor Stamina Mead)", -1149314721, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadStrength ($item_mead_strength) (Mead of Troll Endurance)", -24546476, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadSwimmer ($item_mead_swimmer) (Draught of Vananidir)", -1654178317, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear, Floating"
"MeadTamer ($item_mead_tamer) (Brew of Animal Whispers)", -1849866750, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadTasty ($item_mead_tasty) (Tasty Mead)", -996243444, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeadTrollPheromones ($item_mead_trollpheromones) (Love Potion)", -322215482, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeatPlatter ($item_meatplatter) (Meat Platter)", 696240715, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MeatPlatterUncooked ($item_meatplatteruncooked) (Uncooked Meat Platter)", 625870585, "ZNetView, ZSyncTransform, ItemDrop"
"MechanicalSpring ($item_mechanicalspring) (Mechanical Spring)", 1846396992, "ZNetView, ZSyncTransform, ItemDrop"
"metalbar_1x2", -400101552, "Piece, ZNetView, WearNTear"
"MinceMeatSauce ($item_mincemeatsauce) (Minced Meat Sauce)", -1219034992, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MineRock_Copper", 723343212, "ZNetView, MineRock, StaticPhysics"
"MineRock_Iron", -922930389, "ZNetView, MineRock, StaticPhysics"
"MineRock_Meteorite", -971628607, "ZNetView, MineRock, StaticPhysics"
"MineRock_Obsidian ($piece_deposit_obsidian) (Obsidian Deposit)", 820355464, "Destructible, ZNetView, StaticPhysics, DropOnDestroyed, HoverText"
"MineRock_Stone", -1789907722, "ZNetView, MineRock, StaticPhysics"
"MineRock_Tin ($piece_deposit_tin) (Tin Deposit)", -1882492588, "Destructible, ZNetView, StaticPhysics, DropOnDestroyed, HoverText"
"MistArea", -459035306, "Mister, ZNetView"
"MistArea_edge", -1500069970, "Mister, ZNetView"
"MistArea_small", 676739018, "Mister, ZNetView"
"MisthareSupreme ($item_mistharesupreme) (Misthare Supreme)", 1085766256, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MisthareSupremeUncooked ($item_mistharesupremeuncooked) (Uncooked Misthare Supreme)", 229705406, "ZNetView, ZSyncTransform, ItemDrop"
"Mistile", -1247468837, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterTimedDestruction"
"Mistile_kamikaze (Mistile Kamikaze) (Mistile Kamikaze)", 1054459491, "ZNetView, ZSyncTransform, ItemDrop"
"mistvolume", -1863961073, "ZNetView"
"MoltenCore ($item_moltencore) (Molten Core)", 1527524242, "ZNetView, ZSyncTransform, ItemDrop"
"Morgen", 682385102, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, FootStep"
"Morgen_NonSleeping", -791130405, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, FootStep"
"MorgenHeart ($item_morgenheart) (Morgen Heart)", -1125601850, "ZNetView, ZSyncTransform, ItemDrop"
"morgenhole_pile", 1757809681, "ZNetView, DropOnDestroyed, Destructible"
"MorgenSinew ($item_morgensinew) (Morgen Sinew)", -1770819968, "ZNetView, ZSyncTransform, ItemDrop"
"MountainGraveStone01", 268544908, "Destructible, DropOnDestroyed, StaticPhysics, ZNetView"
"MountainKit_brazier", -42805769, "ZNetView, Destructible, DropOnDestroyed"
"MountainKit_brazier_blue", -1109219954, "ZNetView, Destructible, DropOnDestroyed"
"MountainKit_brazier_purple", -1198713900, "ZNetView, DropOnDestroyed, WearNTear"
"mountainkit_chair", -1770394629, "ZNetView, Destructible, DropOnDestroyed"
"mountainkit_table", 972026940, "ZNetView, Destructible, DropOnDestroyed"
"MountainKit_wood_gate", 1604827893, "Destructible, ZNetView, Door, DropOnDestroyed"
"mud_road", 463677683, "ZNetView, Piece, TerrainModifier"
"mudpile ($piece_mudpile) (Muddy Scrap Pile)", -165023748, "ZNetView, Destructible, HoverText"
"mudpile_beacon ($piece_mudpile) (Muddy Scrap Pile)", -42517997, "ZNetView, Destructible, Beacon, HoverText"
"mudpile_frac", -1189190447, "MineRock5, ZNetView"
"mudpile_old", -1480591642, "MineRock, ZNetView"
"mudpile2 ($piece_mudpile) (Muddy Scrap Pile)", 1756993846, "ZNetView, Destructible, HoverText"
"mudpile2_frac", -47303797, "MineRock5, ZNetView"
"Mushroom ($item_mushroomcommon) (Mushroom)", -1961898040, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MushroomBlue ($item_mushroomblue) (Blue Mushroom)", 660592112, "ZNetView, ZSyncTransform, ItemDrop"
"MushroomBzerker ($item_mushroom_bzerker) (Toadstool)", -1904387381, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MushroomJotunPuffs ($item_jotunpuffs) (Jotun Puffs)", -1620577410, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MushroomMagecap ($item_magecap) (Magecap)", -1474822598, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MushroomOmelette ($item_mushroomomelette) (Mushroom Omelette)", -1143960049, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MushroomSmokePuff ($item_smokepuff) (Smoke Puff)", -1559844418, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"MushroomYellow ($item_mushroomyellow) (Yellow Mushroom)", -115856560, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"Music_FulingCamp", -1627403090, "ZNetView, MusicLocation"
"Music_GreydwarfCamp", 80755174, "ZNetView, MusicLocation"
"Music_MeadowsVillageFarm", -1659806456, "ZNetView, MusicLocation"
"Music_MountainCottage", -773537486, "ZNetView, MusicLocation"
"Music_SealedTower", -98426013, "ZNetView, MusicLocation"
"Music_StoneHenge", -2044334466, "ZNetView, MusicLocation"
"Neck", -2081058657, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop"
"Neck_Ragdoll", -152497, "ZNetView, Ragdoll"
"NeckTail ($item_necktail) (Neck Tail)", -1398896717, "ZNetView, ZSyncTransform, ItemDrop"
"NeckTailGrilled ($item_necktailgrilled) (Grilled Neck Tail)", -1094347100, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"Needle ($item_needle) (Needle)", 1523164967, "ZNetView, ZSyncTransform, ItemDrop"
"Oak_log ($prop_treelog) (Log)", -1822460498, "ZNetView, ZSyncTransform, TreeLog, ImpactEffect, Floating, LodFadeInOut, HoverText"
"Oak_log_half ($prop_treelog) (Log)", 719041002, "ZNetView, ZSyncTransform, ImpactEffect, Floating, TreeLog, LodFadeInOut, HoverText"
"Oak_Sapling", -172929820, "ZNetView, Plant, Destructible, Piece, StaticPhysics"
"Oak1 ($prop_oak) (Oak)", 735284842, "TreeBase, ZNetView, LodFadeInOut, StaticPhysics, HoverText"
"OakStub ($prop_treestump) (Stump)", 1457518369, "Destructible, ZNetView, StaticPhysics, HoverText, DropOnDestroyed"
"Obsidian ($item_obsidian) (Obsidian)", -215580535, "ZNetView, ZSyncTransform, ItemDrop"
"odin", 1313230286, "Odin, ZNetView, ZSyncTransform"
"OLD_wood_roof", -1278775552, "Piece, ZNetView, WearNTear"
"OLD_wood_roof_icorner", -495402031, "Piece, ZNetView, WearNTear"
"OLD_wood_roof_ocorner", -495338349, "Piece, ZNetView, WearNTear"
"OLD_wood_roof_top", -1083140140, "Piece, ZNetView, WearNTear"
"OLD_wood_wall_roof", 1928745705, "Piece, ZNetView, WearNTear"
"Onion ($item_onion) (Onion)", -1315263071, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"OnionSeeds ($item_onionseeds) (Onion Seeds)", 1180314225, "ZNetView, ZSyncTransform, ItemDrop"
"OnionSoup ($item_onionsoup) (Onion Soup)", 1592016380, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"Ooze ($item_ooze) (Ooze)", 1414246171, "ZNetView, ZSyncTransform, ItemDrop"
"oozebomb_explosion", -551548701, "ZNetView, Aoe"
"oozebomb_projectile", -272518761, "Projectile, ZNetView, ZSyncTransform"
"path", -1919693987, "ZNetView, Piece, TerrainModifier"
"paved_road", 456394941, "ZNetView, Piece, TerrainModifier"
"Pickable_Ashstone", 1726828493, "ZNetView, Pickable, StaticPhysics"
"Pickable_Barley", -739875783, "ZNetView, Destructible, StaticTarget, StaticPhysics, Pickable, DropOnDestroyed"
"Pickable_Barley_Wild", -494395474, "ZNetView, Destructible, StaticPhysics, Pickable, DropOnDestroyed"
"Pickable_BlackCoreStand", -958543452, "ZNetView, Pickable"
"Pickable_BogIronOre", 1644571806, "ZNetView, Pickable, StaticPhysics"
"Pickable_Branch", 2035819856, "ZNetView, Pickable, StaticPhysics"
"Pickable_Carrot", 600686073, "ZNetView, Pickable, Destructible, StaticTarget, StaticPhysics"
"Pickable_Charredskull", 2146196080, "ZNetView, Pickable, StaticPhysics"
"Pickable_Dandelion", 16756586, "ZNetView, Pickable, StaticPhysics"
"Pickable_DolmenTreasure", 1500324956, "ZNetView, PickableItem"
"Pickable_DragonEgg", -321593056, "ZNetView, Pickable, StaticPhysics"
"Pickable_DvergerThing", -2077136871, "ZNetView, Pickable"
"Pickable_DvergrLantern", -1170674848, "ZNetView, Pickable, StaticPhysics"
"Pickable_DvergrMineTreasure", -803714842, "ZNetView, Pickable"
"Pickable_DvergrStein", -2043959483, "ZNetView, Pickable, StaticPhysics"
"Pickable_Fiddlehead", -1089506736, "ZNetView, Pickable, StaticPhysics"
"Pickable_Fishingrod", -524508767, "ZNetView, Pickable"
"Pickable_Flax", -1182933197, "ZNetView, Destructible, StaticTarget, StaticPhysics, Pickable, DropOnDestroyed"
"Pickable_Flax_Wild", 1325033780, "ZNetView, Destructible, StaticPhysics, Pickable, DropOnDestroyed"
"Pickable_Flint", -1217738099, "ZNetView, Pickable, StaticPhysics"
"Pickable_ForestCryptRandom", -2081011024, "ZNetView, PickableItem"
"Pickable_ForestCryptRemains01", 449644523, "ZNetView, Pickable"
"Pickable_ForestCryptRemains02", 449644526, "ZNetView, Pickable"
"Pickable_ForestCryptRemains03", 449644525, "ZNetView, Pickable"
"Pickable_ForestCryptRemains04", 449644520, "ZNetView, Pickable"
"Pickable_Hairstrands01", -397428878, "ZNetView, Pickable"
"Pickable_Hairstrands02", 5855649, "ZNetView, Pickable"
"Pickable_HardRockOffspring", 1914820248, "ZNetView, Pickable, StaticPhysics"
"Pickable_Item", -477120423, "ZNetView, PickableItem"
"Pickable_MeatPile", 445972681, "ZNetView, Pickable"
"Pickable_Meteorite", -1081635004, "ZNetView, Pickable, StaticPhysics"
"Pickable_MoltenCoreStand", -1077064976, "ZNetView, Pickable"
"Pickable_MountainCaveCrystal", 299318408, "ZNetView, Pickable, Destructible, DropOnDestroyed"
"Pickable_MountainCaveObsidian", -1115391601, "ZNetView, Pickable, Destructible, DropOnDestroyed"
"Pickable_MountainCaveRandom", 478105205, "ZNetView, PickableItem"
"Pickable_MountainRemains01_buried", -1816579317, "ZNetView, Pickable"
"Pickable_Mushroom", 1520650186, "ZNetView, Pickable, StaticPhysics"
"Pickable_Mushroom_blue", -1843622859, "ZNetView, Pickable"
"Pickable_Mushroom_JotunPuffs", -1419806457, "ZNetView, Pickable, StaticPhysics"
"Pickable_Mushroom_Magecap", -1313626337, "ZNetView, Pickable, StaticPhysics"
"Pickable_Mushroom_yellow", -1342135541, "ZNetView, Pickable"
"Pickable_Obsidian", -1991911291, "ZNetView, Pickable, StaticPhysics"
"Pickable_Onion", 959601677, "ZNetView, Pickable, Destructible, StaticTarget, StaticPhysics"
"Pickable_Pot_Shard", 1625867752, "ZNetView, Pickable, StaticPhysics"
"Pickable_RandomFood", -1117014999, "ZNetView, PickableItem"
"Pickable_RoyalJelly", 1661049019, "ZNetView, Pickable"
"Pickable_SeedCarrot", 1405222666, "ZNetView, Pickable, Destructible, StaticTarget, StaticPhysics"
"Pickable_SeedOnion", 539751898, "ZNetView, Pickable, Destructible, StaticTarget, StaticPhysics"
"Pickable_SeedTurnip", 1947547595, "ZNetView, Pickable, Destructible, StaticTarget, StaticPhysics"
"Pickable_SmokePuff", 432248582, "ZNetView, Pickable, StaticPhysics"
"Pickable_Stone", -1471593253, "ZNetView, Pickable, StaticPhysics"
"Pickable_StoneRock", 1649351520, "ZNetView, Pickable, StaticPhysics"
"Pickable_SulfurRock", 1603155848, "ZNetView, Pickable, StaticPhysics, Destructible, DropOnDestroyed"
"Pickable_SunkenCryptRandom", 849594011, "ZNetView, PickableItem"
"Pickable_SurtlingCoreStand", 2014622831, "ZNetView, Pickable"
"Pickable_Swordpiece1", -1627203936, "ZNetView, Pickable, StaticPhysics"
"Pickable_Swordpiece2", -2030488463, "ZNetView, Pickable, StaticPhysics"
"Pickable_Swordpiece3", -464404522, "ZNetView, Pickable, StaticPhysics"
"Pickable_Tar", 908600739, "ZNetView, Pickable, Floating, ZSyncTransform"
"Pickable_TarBig", 412021611, "ZNetView, Pickable, StaticPhysics"
"Pickable_Thistle", 1175276079, "ZNetView, Pickable, StaticPhysics"
"Pickable_Tin", -2129458801, "ZNetView, Pickable, StaticPhysics"
"Pickable_Turnip", 412034074, "ZNetView, Pickable, Destructible, StaticTarget, StaticPhysics"
"Pickable_VoltureEgg", -655677200, "ZNetView, Pickable, StaticPhysics"
"PickaxeAntler ($item_pickaxe_antler) (Antler Pickaxe)", -961424307, "ZNetView, ZSyncTransform, ItemDrop"
"PickaxeBlackMetal ($item_pickaxe_blackmetal) (Black Metal Pickaxe)", 1840385895, "ZNetView, ZSyncTransform, ItemDrop"
"PickaxeBronze ($item_pickaxe_bronze) (Bronze Pickaxe)", -1585937997, "ZNetView, ZSyncTransform, ItemDrop"
"PickaxeIron ($item_pickaxe_iron) (Iron Pickaxe)", 915836683, "ZNetView, ZSyncTransform, ItemDrop"
"PickaxeStone ($item_pickaxe_stone) (Stone Pickaxe)", 1083748678, "ZNetView, ZSyncTransform, ItemDrop"
"piece_ArcheryTarget", -1252856128, "Piece, ZNetView, WearNTear"
"piece_artisanstation", 1642546285, "ZNetView, Piece, CraftingStation, WearNTear"
"piece_asksvinskeleton", 437601075, "Piece, ZNetView, WearNTear, Chair"
"piece_banner01", 420204856, "Piece, ZNetView, WearNTear"
"piece_banner02", 823489383, "Piece, ZNetView, WearNTear"
"piece_banner03", -742594558, "Piece, ZNetView, WearNTear"
"piece_banner04", 16920329, "Piece, ZNetView, WearNTear"
"piece_banner05", -1549163612, "Piece, ZNetView, WearNTear"
"piece_banner06", -1145879085, "Piece, ZNetView, WearNTear"
"piece_banner07", 1583004270, "Piece, ZNetView, WearNTear"
"piece_banner08", -1952448139, "Piece, ZNetView, WearNTear"
"piece_banner09", 776435216, "Piece, ZNetView, WearNTear"
"piece_banner10", 1986288798, "Piece, ZNetView, WearNTear"
"piece_banner11", 420204857, "Piece, ZNetView, WearNTear"
"piece_barber", 122965861, "Piece, ZNetView, WearNTear, Barber"
"piece_bathtub", 2109981969, "Piece, ZNetView, WearNTear, Smelter"
"piece_bed02", 2024210682, "Piece, ZNetView, Bed, WearNTear"
"piece_beehive", 28120085, "Piece, ZNetView, WearNTear, Beehive, SpawnOnDamaged"
"piece_bench01", -2122807554, "Piece, ZNetView, WearNTear"
"piece_blackmarble_bench", -909098104, "Piece, ZNetView, WearNTear"
"piece_blackmarble_table", 1705458814, "Piece, ZNetView, WearNTear"
"piece_blackmarble_throne", -2139837784, "Piece, ZNetView, WearNTear, Chair"
"piece_blackwood_bench", 1390249608, "Piece, ZNetView, WearNTear"
"piece_blackwood_bench01", 770978985, "Piece, ZNetView, WearNTear"
"piece_bone_throne", -2104079778, "Piece, ZNetView, WearNTear, Chair"
"piece_brazierceiling01", 997718274, "Piece, ZNetView, Fireplace, WearNTear"
"piece_brazierfloor01", -1758232271, "ZNetView, Fireplace, Piece, WearNTear"
"piece_brazierfloor02", 2133450498, "ZNetView, Fireplace, Piece, WearNTear"
"piece_cartographytable", -164515435, "Piece, ZNetView, WearNTear, MapTable"
"piece_cauldron", -1652490355, "Piece, ZNetView, WearNTear, CraftingStation"
"piece_chair", -637414342, "Piece, ZNetView, WearNTear, Chair"
"piece_chair02", -1717421956, "Piece, ZNetView, WearNTear, Chair"
"piece_chair03", -1717421957, "Piece, ZNetView, WearNTear, Chair"
"piece_Charred_Balista", -1869503815, "Turret, ZNetView, WearNTear, DropOnDestroyed"
"piece_chest", -1443983522, "ZNetView, Container, Piece, WearNTear"
"piece_chest_barrel", -1029249879, "ZNetView, Container, Piece, WearNTear"
"piece_chest_blackmetal", 1417076401, "ZNetView, Container, Piece, WearNTear"
"piece_chest_private", 698259470, "ZNetView, Container, Piece, WearNTear"
"piece_chest_treasure", -475222070, "ZNetView, Piece, WearNTear"
"piece_chest_wood", 328745978, "ZNetView, Container, Piece, WearNTear"
"piece_cloth_hanging_door", -1046192253, "Piece, WearNTear, ZNetView"
"piece_cloth_hanging_door_blue", 124607798, "Piece, WearNTear, ZNetView"
"piece_cloth_hanging_door_blue2", 1074246236, "Piece, WearNTear, ZNetView"
"piece_cookingstation", 1430888227, "Piece, ZNetView, WearNTear, CookingStation"
"piece_cookingstation_iron", 778038248, "Piece, ZNetView, WearNTear, CookingStation"
"piece_dvergr_lantern", 1765483382, "ZNetView, WearNTear, Piece"
"piece_dvergr_lantern_pole", 463374813, "ZNetView, WearNTear, Piece"
"piece_dvergr_metal_wall_2x2", -957080763, "Piece, ZNetView, WearNTear"
"piece_dvergr_pole", 1212932712, "ZNetView, WearNTear, Piece"
"piece_dvergr_sharpstakes", -193320087, "ZNetView, WearNTear, Piece"
"piece_dvergr_spiralstair", 1904537040, "Piece, ZNetView, WearNTear"
"piece_dvergr_spiralstair_right", 1347147117, "Piece, ZNetView, WearNTear"
"piece_dvergr_stake_wall", -2144306477, "ZNetView, WearNTear, Piece"
"piece_dvergr_wood_door", 394713400, "Piece, ZNetView, WearNTear, Door"
"piece_dvergr_wood_wall", 985956632, "ZNetView, WearNTear, Piece"
"Piece_flametal_beam", 1792656179, "ZNetView, Piece, WearNTear"
"Piece_flametal_pillar", -1300178014, "ZNetView, Piece, WearNTear"
"piece_gift1", -1181865690, "ZNetView, Container, Piece, WearNTear"
"piece_gift2", -1181865689, "ZNetView, Container, Piece, WearNTear"
"piece_gift3", -1181865688, "ZNetView, Container, Piece, WearNTear"
"Piece_grausten_floor_1x1", 706748652, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_floor_2x2", 2131670092, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_floor_4x4", 686545676, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_pillar_arch", -1665545160, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_pillar_arch_small", 194227816, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_pillarbase_medium", -1141104816, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_pillarbase_small", -1468795246, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_pillarbase_tapered", -3772522, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_pillarbase_tapered_inverted", -1663427654, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_pillarbeam_medium", 582887354, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_pillarbeam_small", 1572308796, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"piece_grausten_roof_45", 777162921, "Piece, ZNetView, WearNTear"
"piece_grausten_roof_45_arch", -1061148390, "Piece, ZNetView, WearNTear"
"piece_grausten_roof_45_arch_corner", -1124378182, "Piece, ZNetView, WearNTear"
"piece_grausten_roof_45_arch_corner2", -1137956792, "Piece, ZNetView, WearNTear"
"piece_grausten_roof_45_corner", -220578671, "Piece, ZNetView, WearNTear"
"piece_grausten_roof_45_corner2", -312847305, "Piece, ZNetView, WearNTear"
"Piece_grausten_stone_ladder", 913259269, "ZNetView, WearNTear, Piece, RandomMaterialValues"
"piece_grausten_stonestair", -888115219, "Piece, ZNetView, WearNTear, RandomMaterialValues"
"Piece_grausten_wall_1x2", 538325705, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_wall_2x2", 538325612, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_wall_4x2", 538325542, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_wall_arch", -1125750956, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_wall_arch_inverted", -1884296, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_window_2x2", -660250868, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"Piece_grausten_window_4x2", -660250798, "ZNetView, Piece, WearNTear, RandomMaterialValues"
"piece_groundtorch", 261914232, "Piece, ZNetView, WearNTear, Fireplace"
